system:index,Kab_Kota,Provinsi,Status,Status Koo,nama_sekol,npsn,.geo
000000000000000006f9,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 87 JAKARTA,20102564,"{""type"":""Point"",""coordinates"":[106.76120203843307,-6.286400533238519]}"
000000000000000006fa,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 63 JAKARTA,20102572,"{""type"":""Point"",""coordinates"":[106.74900193795082,-6.22869976560693]}"
000000000000000006fb,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ISLAM HARAPAN IBU,20107303,"{""type"":""Point"",""coordinates"":[106.77399965845645,-6.272898375248684]}"
000000000000000006fc,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,SMA,Benar,SMAS HANG TUAH 1 JAKARTA,20107300,"{""type"":""Point"",""coordinates"":[106.77329957959105,-6.239401608135199]}"
000000000000000006fd,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 37 JAKARTA,20102213,"{""type"":""Point"",""coordinates"":[106.85870028296665,-6.2345991563006375]}"
000000000000000006fe,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 103 JAKARTA,20103292,"{""type"":""Point"",""coordinates"":[106.93730085723575,-6.220900797864452]}"
000000000000000006ff,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PKP,20103183,"{""type"":""Point"",""coordinates"":[106.882507423491,-6.338197451075346]}"
00000000000000000700,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS DIPONEGORO 1 JAKARTA,20103205,"{""type"":""Point"",""coordinates"":[106.88319858415429,-6.195501758264024]}"
00000000000000000701,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ST ALEXIUS JAKARTA,20103194,"{""type"":""Point"",""coordinates"":[106.89939849828146,-6.22680018855816]}"
00000000000000000702,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS DEWI SARTIKA YBW JAKARTA,20103208,"{""type"":""Point"",""coordinates"":[106.87239864140284,-6.230599342655696]}"
00000000000000000703,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BUDI MULIA UTAMA JAKARTA,20103213,"{""type"":""Point"",""coordinates"":[106.94380222657168,-6.235000475395449]}"
00000000000000000704,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 107 JAKARTA,20103288,"{""type"":""Point"",""coordinates"":[106.92530141630093,-6.205900381920659]}"
00000000000000000705,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 39 JAKARTA,20103296,"{""type"":""Point"",""coordinates"":[106.85009867703455,-6.320900598089029]}"
00000000000000000706,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA 1 Cawang Baru,20103431,"{""type"":""Point"",""coordinates"":[106.87040096413091,-6.24259878359052]}"
00000000000000000707,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 42 JAKARTA,20103297,"{""type"":""Point"",""coordinates"":[106.89270092849917,-6.255498962938138]}"
00000000000000000708,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 59 JAKARTA,20103308,"{""type"":""Point"",""coordinates"":[106.90759878511875,-6.2160983460298915]}"
00000000000000000709,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS FONS VITAE 1 JAKARTA,20103219,"{""type"":""Point"",""coordinates"":[106.86010044069742,-6.2080006185168335]}"
0000000000000000070a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 21 JAKARTA,20103283,"{""type"":""Point"",""coordinates"":[106.88739905734664,-6.18489801595893]}"
0000000000000000070b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ISLAM PB SOEDIRMAN,20103230,"{""type"":""Point"",""coordinates"":[106.8620000177462,-6.3136010496645385]}"
0000000000000000070c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PELITA TIGA NO 3 JAKARTA,20103174,"{""type"":""Point"",""coordinates"":[106.87420011822843,-6.204299564642472]}"
0000000000000000070d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS SANTIKA,20103198,"{""type"":""Point"",""coordinates"":[106.89349910758774,-6.331700540840474]}"
0000000000000000070e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA KAPIN,20103227,"{""type"":""Point"",""coordinates"":[106.92910057039845,-6.25040221043405]}"
0000000000000000070f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PRATAMA,20107199,"{""type"":""Point"",""coordinates"":[106.88359990324909,-6.332400619705866]}"
00000000000000000710,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 11 JAKARTA,20103287,"{""type"":""Point"",""coordinates"":[106.9403018322447,-6.205699722373255]}"
00000000000000000711,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA PRESTASI PRIMA,69989466,"{""type"":""Point"",""coordinates"":[106.89775308999273,-6.33294908913544]}"
00000000000000000712,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 48 JAKARTA,20103314,"{""type"":""Point"",""coordinates"":[106.88288644708054,-6.28745288108713]}"
00000000000000000713,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 71 JAKARTA,20103303,"{""type"":""Point"",""coordinates"":[106.91181263561424,-6.24209490517148]}"
00000000000000000714,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS GLOBAL ISLAMIC SCHOOL,20107589,"{""type"":""Point"",""coordinates"":[106.85510178841653,-6.282400719593578]}"
00000000000000000715,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS NURUL HUDA JAKARTA,20103178,"{""type"":""Point"",""coordinates"":[106.9382996958717,-6.174401292079117]}"
00000000000000000716,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 99 JAKARTA,20103256,"{""type"":""Point"",""coordinates"":[106.8695002257181,-6.350901429976613]}"
00000000000000000717,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA KRISTEN TUNAS BANGSA,69983889,"{""type"":""Point"",""coordinates"":[106.95840132342065,-6.185598094824321]}"
00000000000000000718,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS YAKE JAKARTA,20103241,"{""type"":""Point"",""coordinates"":[106.86830072753473,-6.222002195824653]}"
00000000000000000719,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 53 JAKARTA,20103311,"{""type"":""Point"",""coordinates"":[106.88319858415427,-6.2207001383170475]}"
0000000000000000071a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 61 JAKARTA,20103307,"{""type"":""Point"",""coordinates"":[106.89629942304931,-6.2385989699455795]}"
0000000000000000071b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS JAKARTA ISLAMIC SCHOOL,20112433,"{""type"":""Point"",""coordinates"":[106.91059976012772,-6.260698274766456]}"
0000000000000000071c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 9 JAKARTA,20103279,"{""type"":""Point"",""coordinates"":[106.88149966665291,-6.258700597494513]}"
0000000000000000071d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA HIGHFIELD,69948835,"{""type"":""Point"",""coordinates"":[106.91229867762908,-6.245198439504678]}"
0000000000000000071e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 113 JAKARTA,20103286,"{""type"":""Point"",""coordinates"":[106.90320211148004,-6.292598683702809]}"
0000000000000000071f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS IT AL HALIMIYAH JAKARTA,20107191,"{""type"":""Point"",""coordinates"":[106.94670064225642,-6.225199371279974]}"
00000000000000000720,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BUDAYA JAKARTA,20103218,"{""type"":""Point"",""coordinates"":[106.90669804670594,-6.218898661491454]}"
00000000000000000721,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS KRISTEN 7 BPK PENABUR JAKARTA,20103228,"{""type"":""Point"",""coordinates"":[106.89340100736457,-6.23680195222104]}"
00000000000000000722,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 81 JAKARTA,20103301,"{""type"":""Point"",""coordinates"":[106.91769864900479,-6.251200389522618]}"
00000000000000000723,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 105 JAKARTA,20103290,"{""type"":""Point"",""coordinates"":[106.88369800347228,-6.331597981516245]}"
00000000000000000724,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS SANTO YOSEPH JAKARTA,20103196,"{""type"":""Point"",""coordinates"":[106.9697006854901,-6.181500180956205]}"
00000000000000000725,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 44 JAKARTA,20103298,"{""type"":""Point"",""coordinates"":[106.92919867062164,-6.222198396271004]}"
00000000000000000726,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS DON BOSCO 2 JAKARTA,20103203,"{""type"":""Point"",""coordinates"":[106.88149966665291,-6.174499392302295]}"
00000000000000000727,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 100 JAKARTA,20103294,"{""type"":""Point"",""coordinates"":[106.88260106461313,-6.22939984447232]}"
00000000000000000728,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ST ANTONIUS JAKARTA,20103197,"{""type"":""Point"",""coordinates"":[106.87379879913361,-6.221400217182437]}"
00000000000000000729,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS IGN SLAMET RIYADI,20103238,"{""type"":""Point"",""coordinates"":[106.862401336841,-6.316900784444088]}"
0000000000000000072a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 54 JAKARTA,20103310,"{""type"":""Point"",""coordinates"":[106.87049906435406,-6.221400217182438]}"
0000000000000000072b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ISLAM AL-MARUF,20109491,"{""type"":""Point"",""coordinates"":[106.88630211848748,-6.341599745179126]}"
0000000000000000072c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BUDHI WARMAN 2,20103214,"{""type"":""Point"",""coordinates"":[106.86500099275518,-6.340699006766328]}"
0000000000000000072d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ADI LUHUR JAKARTA,20103429,"{""type"":""Point"",""coordinates"":[106.85569930795769,-6.293000002797619]}"
0000000000000000072e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS TRAMPIL 2 JAKARTA,20107591,"{""type"":""Point"",""coordinates"":[106.86129993888082,-6.267699063420366]}"
0000000000000000072f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAIT Buahati Islamic School,69967066,"{""type"":""Point"",""coordinates"":[106.91430081400206,-6.306399601463223]}"
00000000000000000730,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BINA PANGUDI LUHUR JAKARTA,20103316,"{""type"":""Point"",""coordinates"":[106.87010220436031,-6.203501385553905]}"
00000000000000000731,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS DIAN PERSADA JAKARTA,20103206,"{""type"":""Point"",""coordinates"":[106.95460216932311,-6.200901729639748]}"
00000000000000000732,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS MALAHAYATI,20103231,"{""type"":""Point"",""coordinates"":[106.85960102137946,-6.324499092639159]}"
00000000000000000733,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA LABSCHOOL JAKARTA,20103223,"{""type"":""Point"",""coordinates"":[106.88070148756437,-6.193401521667851]}"
00000000000000000734,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 31 JAKARTA,20103281,"{""type"":""Point"",""coordinates"":[106.86450157343718,-6.202600647141111]}"
00000000000000000735,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BINA DHARMA JAKARTA,20103403,"{""type"":""Point"",""coordinates"":[106.8847013012093,-6.327500067648129]}"
00000000000000000736,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS FRANSISKUS 2 JAKARTA,20103220,"{""type"":""Point"",""coordinates"":[106.88079958778752,-6.184898015958931]}"
00000000000000000737,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ANGKASA 1 H PERDANAKUSUMA,20103426,"{""type"":""Point"",""coordinates"":[106.88229784574148,-6.2502015508866435]}"
00000000000000000738,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS NAHDLATUL WATHAN,20107194,"{""type"":""Point"",""coordinates"":[106.93789837677691,-6.212000432161773]}"
00000000000000000739,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 106 JAKARTA,20103289,"{""type"":""Point"",""coordinates"":[106.85929780250781,-6.346402197013687]}"
0000000000000000073a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 104 JAKARTA,20103291,"{""type"":""Point"",""coordinates"":[106.86220067729361,-6.299100053038732]}"
0000000000000000073b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS ANGKASA 2 H PERDANAKUSUMA,20103425,"{""type"":""Point"",""coordinates"":[106.88829979575944,-6.275498031162843]}"
0000000000000000073c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 36 JAKARTA,20103280,"{""type"":""Point"",""coordinates"":[106.89909973851088,-6.199002152590979]}"
0000000000000000073d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS CORPATARIN JAKARTA,20103210,"{""type"":""Point"",""coordinates"":[106.94410098634225,-6.227901586518362]}"
0000000000000000073e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA Putra 1,70046754,"{""type"":""Point"",""coordinates"":[106.92639835516006,-6.25000089133924]}"
0000000000000000073f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA TELADAN 1 JAKARTA,20103192,"{""type"":""Point"",""coordinates"":[106.86760064866932,-6.305601422374656]}"
00000000000000000740,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 67 JAKARTA,20103304,"{""type"":""Point"",""coordinates"":[106.88710029757604,-6.276001909581883]}"
00000000000000000741,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PERGURUAN RAKYAT 2 JAKARTA,20103166,"{""type"":""Point"",""coordinates"":[106.94069869223848,-6.2530018663482085]}"
00000000000000000742,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS TRISOKO JAKARTA,20103191,"{""type"":""Point"",""coordinates"":[106.8606979602386,-6.268399142285757]}"
00000000000000000743,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PGRI 24 JAKARTA,20103171,"{""type"":""Point"",""coordinates"":[106.90199815419561,-6.295398999164372]}"
00000000000000000744,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA EMIISc Jakarta,69955414,"{""type"":""Point"",""coordinates"":[106.85639938682309,-6.29150174484366]}"
00000000000000000745,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS SAPTA KHARISMA JAKARTA,20103195,"{""type"":""Point"",""coordinates"":[106.95610042727706,-6.1941997007564185]}"
00000000000000000746,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS CHARTAR BUANA,20112282,"{""type"":""Point"",""coordinates"":[106.8876978171172,-6.349701931793237]}"
00000000000000000747,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 62 JAKARTA,20103306,"{""type"":""Point"",""coordinates"":[106.87259930095024,-6.285098475730913]}"
00000000000000000748,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 98 JAKARTA,20103257,"{""type"":""Point"",""coordinates"":[106.85730012523588,-6.332400619705867]}"
00000000000000000749,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PGRI 1 JAKARTA,20103169,"{""type"":""Point"",""coordinates"":[106.89620132282614,-6.228401005836347]}"
0000000000000000074a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BPS&K I,20103240,"{""type"":""Point"",""coordinates"":[106.9387991151897,-6.233399658117261]}"
0000000000000000074b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS DIPONEGORO 2 JAKARTA,20103204,"{""type"":""Point"",""coordinates"":[106.94790014043978,-6.1798012634548405]}"
0000000000000000074c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA Islam Al Azhar 19,69977033,"{""type"":""Point"",""coordinates"":[106.87729919346057,-6.319799200128827]}"
0000000000000000074d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PUSAKA 1 JAKARTA,20103200,"{""type"":""Point"",""coordinates"":[106.89469860577111,-6.238701529269807]}"
0000000000000000074e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 89 JAKARTA,20103299,"{""type"":""Point"",""coordinates"":[106.95151647139414,-6.17567213587935]}"
0000000000000000074f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS AL GHURABAA JAKARTA,20103428,"{""type"":""Point"",""coordinates"":[106.89209894985696,-6.199198353037331]}"
00000000000000000750,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS WIDYA MANGGALA JAKARTA,20103186,"{""type"":""Point"",""coordinates"":[106.87250120072706,-6.30319796690685]}"
00000000000000000751,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA CIKAL AMRI,69981381,"{""type"":""Point"",""coordinates"":[106.91967848987252,-6.311652422504183]}"
00000000000000000752,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 50 JAKARTA,20103313,"{""type"":""Point"",""coordinates"":[106.8955993441839,-6.2195006401336705]}"
00000000000000000753,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BUDHI WARMAN 1,20103215,"{""type"":""Point"",""coordinates"":[106.87279996049764,-6.285401694602546]}"
00000000000000000754,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS KRISTEN BERKAT JAKARTA,20103224,"{""type"":""Point"",""coordinates"":[106.86830072753473,-6.222002195824653]}"
00000000000000000755,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 12 JAKARTA,20103285,"{""type"":""Point"",""coordinates"":[106.89780214010432,-6.214698188299109]}"
00000000000000000756,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PGRI 4 JAKARTA,20103182,"{""type"":""Point"",""coordinates"":[106.89209894985696,-6.332400619705866]}"
00000000000000000757,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS BUDHAYA 2 ST AGUSTINUS,20103216,"{""type"":""Point"",""coordinates"":[106.92300052015733,-6.2207001383170475]}"
00000000000000000758,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS YP IPPI JAKARTA,20103295,"{""type"":""Point"",""coordinates"":[106.9401992729205,-6.199599672132141]}"
00000000000000000759,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS VILLA MAS JAKARTA,20103187,"{""type"":""Point"",""coordinates"":[106.89749892123268,-6.181299521408799]}"
0000000000000000075a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS CAHAYA SAKTI JAKARTA,20103212,"{""type"":""Point"",""coordinates"":[106.86819816821048,-6.2253019306042034]}"
0000000000000000075b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS MUHAMMADIYAH 4 JAKARTA,20103179,"{""type"":""Point"",""coordinates"":[106.86640115048596,-6.249501472021253]}"
0000000000000000075c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PANGUDI RAHAYU,20103176,"{""type"":""Point"",""coordinates"":[106.86419835456556,-6.319799200128828]}"
0000000000000000075d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 91 JAKARTA,20103278,"{""type"":""Point"",""coordinates"":[106.93280162427281,-6.238902188817213]}"
0000000000000000075e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS KATOLIK NUSA MELATI,20107193,"{""type"":""Point"",""coordinates"":[106.90409839079177,-6.330300383109693]}"
0000000000000000075f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS MUHAMMADIYAH 11 JAKARTA,20103202,"{""type"":""Point"",""coordinates"":[106.8765991145952,-6.199697772355316]}"
00000000000000000760,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 51 JAKARTA,20103312,"{""type"":""Point"",""coordinates"":[106.86150059842821,-6.2761000098050586]}"
00000000000000000761,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PEMBANGUNAN 3 JATINEGARA,20103173,"{""type"":""Point"",""coordinates"":[106.90560110784679,-6.1976019948601975]}"
00000000000000000762,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA GLOBAL MANDIRI,69972246,"{""type"":""Point"",""coordinates"":[106.96279799705934,-6.172800474800931]}"
00000000000000000763,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS TUNAS MARKATIN JAKARTA,20103190,"{""type"":""Point"",""coordinates"":[106.88829979575944,-6.195898618257781]}"
00000000000000000764,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 102 JAKARTA,20103293,"{""type"":""Point"",""coordinates"":[106.95059789657711,-6.167101743654627]}"
00000000000000000765,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS WIJAYA KUSUMA,20103185,"{""type"":""Point"",""coordinates"":[106.87270186027447,-6.303099866683673]}"
00000000000000000766,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS AL HIKMAH JAKARTA,20103427,"{""type"":""Point"",""coordinates"":[106.90070055578906,-6.191698145065435]}"
00000000000000000767,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 64 JAKARTA,20103305,"{""type"":""Point"",""coordinates"":[106.89060069190302,-6.331000461975082]}"
00000000000000000768,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 93 JAKARTA,20103258,"{""type"":""Point"",""coordinates"":[106.86954035762757,-6.292081427980608]}"
00000000000000000769,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS PSKD II JAKARTA,20103430,"{""type"":""Point"",""coordinates"":[106.85890094251405,-6.2115010128437875]}"
0000000000000000076a,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 22 JAKARTA,20103282,"{""type"":""Point"",""coordinates"":[106.86940212549491,-6.202600647141111]}"
0000000000000000076b,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMA PERGURUAN ADVENT XV,69948476,"{""type"":""Point"",""coordinates"":[106.88319858415427,-6.344101300870108]}"
0000000000000000076c,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN UNGGULAN M.H. THAMRIN,20109933,"{""type"":""Point"",""coordinates"":[106.90190005397244,-6.315901945808117]}"
0000000000000000076d,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAS MUHAMMADIYAH 12 JAKARTA,20103181,"{""type"":""Point"",""coordinates"":[106.86299885638216,-6.208798797605399]}"
0000000000000000076e,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 76 JAKARTA,20103302,"{""type"":""Point"",""coordinates"":[106.93140146654203,-6.172198496158716]}"
0000000000000000076f,Kota Jakarta Timur,Prov. D.K.I. Jakarta,SMA,Benar,SMAN 58 JAKARTA,20103309,"{""type"":""Point"",""coordinates"":[106.87770051255539,-6.327999486966116]}"
